Time step, Pipe time (min), Pipe time (max), Pipe time (ave), Rend time (min), Rend time (max), Rend time (ave), Save time (min), Save time (max), Save time (ave), Comp time (min), Comp time (max), Comp time (ave)
2880, 0.000521, 0.001092, 0.000703667, 0.010708, 0.195374, 0.0668158, 0, 0.015901, 0.00132567, 0.004343, 0.203822, 0.124939
2890, 0.000524, 0.00106, 0.000750667, 0.010556, 0.197353, 0.0619492, 0, 0.014982, 0.001249, 0.004444, 0.202206, 0.127536
2900, 0.00055, 0.001785, 0.000839833, 0.010816, 0.194726, 0.0659913, 0, 0.016355, 0.00136325, 0.004414, 0.199969, 0.127968
2910, 0.000522, 0.001814, 0.000835833, 0.010959, 0.196302, 0.0659512, 0, 0.015169, 0.00126433, 0.004399, 0.204887, 0.128161
2920, 0.000526, 0.001023, 0.000668, 0.010767, 0.189301, 0.0607274, 0, 0.01493, 0.00124458, 0.00444, 0.197192, 0.123866
2930, 0.000524, 0.001067, 0.000776667, 0.01086, 0.202749, 0.0746483, 0, 0.015283, 0.00127383, 0.004588, 0.208878, 0.131709
2940, 0.000524, 0.00106, 0.000755667, 0.010607, 0.188654, 0.0543346, 0, 0.015299, 0.0012755, 0.00417, 0.181106, 0.123579
2950, 0.000527, 0.001047, 0.000699, 0.010979, 0.195168, 0.0610292, 0, 0.015609, 0.00130133, 0.004141, 0.193527, 0.127739
2960, 0.000521, 0.001117, 0.000737833, 0.010889, 0.201922, 0.0681383, 0, 0.015208, 0.001268, 0.004479, 0.207224, 0.131286
2970, 0.000524, 0.001822, 0.000884833, 0.011143, 0.198777, 0.0670916, 0, 0.015582, 0.00129892, 0.004212, 0.197089, 0.129714
2980, 0.000525, 0.001125, 0.00077875, 0.011124, 0.195295, 0.0678075, 0, 0.01547, 0.0012895, 0.004094, 0.196153, 0.125942
2990, 0.000523, 0.001082, 0.000741667, 0.010961, 0.191909, 0.0660715, 0, 0.015435, 0.00128667, 0.004124, 0.194995, 0.123809
3010, 0.000543, 0.001153, 0.000810333, 0.010691, 0.198668, 0.0729369, 0, 0.015391, 0.00128292, 0.004104, 0.203732, 0.13071
3020, 0.000529, 0.001108, 0.00080125, 0.011037, 0.198966, 0.0737535, 0, 0.015567, 0.00129767, 0.004128, 0.192647, 0.128724
3030, 0.000541, 0.001144, 0.000791417, 0.010843, 0.194649, 0.0722235, 0, 0.01511, 0.00125983, 0.004573, 0.202713, 0.128052
3040, 0.000517, 0.001139, 0.000783083, 0.010663, 0.189437, 0.0728055, 0, 0.01525, 0.00127117, 0.004339, 0.20087, 0.123339
3050, 0.00052, 0.001089, 0.000762, 0.011047, 0.198606, 0.0686422, 0, 0.015533, 0.00129508, 0.007229, 0.209716, 0.132664
3060, 0.000551, 0.001085, 0.00073825, 0.010582, 0.198945, 0.066726, 0, 0.015337, 0.00127833, 0.004311, 0.200075, 0.13096
3070, 0.000593, 0.001793, 0.000857667, 0.01092, 0.190059, 0.0573358, 0, 0.015184, 0.001266, 0.004275, 0.185732, 0.123557
3080, 0.000519, 0.00164, 0.000800583, 0.01061, 0.191409, 0.0610268, 0, 0.016901, 0.00140883, 0.00457, 0.192421, 0.12603
3090, 0.000539, 0.001024, 0.000678417, 0.010694, 0.196113, 0.0627688, 0, 0.015236, 0.00127008, 0.004261, 0.203572, 0.128699
3100, 0.000564, 0.001066, 0.00076375, 0.010764, 0.18908, 0.0556466, 0, 0.015164, 0.00126417, 0.003762, 0.192889, 0.123424
3110, 0.000522, 0.001791, 0.000840417, 0.010682, 0.19134, 0.064942, 0, 0.015628, 0.0013025, 0.004392, 0.194056, 0.124182
3120, 0.000519, 0.000723, 0.000579083, 0.183716, 0.506289, 0.300362, 0, 0.025537, 0.00212842, 1.09044, 1.47014, 1.3177
3130, 0.000845, 0.001719, 0.00103242, 0.0167, 0.200572, 0.0776872, 0, 0.023463, 0.00195592, 0.004866, 0.235939, 0.136469
3140, 0.00084, 0.001031, 0.000908667, 0.016424, 0.199879, 0.0774268, 0, 0.023463, 0.00195575, 0.004468, 0.204975, 0.12936
3150, 0.00053, 0.001809, 0.00095075, 0.011331, 0.20146, 0.0742838, 0, 0.015298, 0.00127533, 0.004133, 0.2134, 0.131682
3160, 0.000526, 0.001085, 0.000838, 0.011277, 0.202234, 0.0651248, 0, 0.015273, 0.00127325, 0.004624, 0.209016, 0.131368
3170, 0.00053, 0.001069, 0.000762333, 0.011272, 0.199709, 0.0703683, 0, 0.023409, 0.00195125, 0.004272, 0.203849, 0.129184
3180, 0.000529, 0.001047, 0.000754667, 0.0108, 0.201253, 0.0738316, 0, 0.015395, 0.00128342, 0.007603, 0.217988, 0.136749
3190, 0.000527, 0.001083, 0.000742833, 0.011036, 0.204199, 0.0628524, 0, 0.016068, 0.00133942, 0.004199, 0.211658, 0.133851
3200, 0.000597, 0.001795, 0.000848833, 0.01133, 0.190952, 0.06214, 0, 0.015749, 0.00131292, 0.004135, 0.195315, 0.12405
3210, 0.000523, 0.001807, 0.000854083, 0.010777, 0.197286, 0.0651627, 0, 0.01584, 0.00132033, 0.004145, 0.195699, 0.128412
3220, 0.000524, 0.001147, 0.0008015, 0.01063, 0.198324, 0.0666223, 0, 0.015961, 0.00133042, 0.004008, 0.202599, 0.128992
3230, 0.000522, 0.001058, 0.000759583, 0.010857, 0.195661, 0.0702927, 0, 0.016065, 0.00133908, 0.004302, 0.204978, 0.128846
3240, 0.000523, 0.001793, 0.00084625, 0.011135, 0.195653, 0.0649884, 0, 0.023352, 0.0019465, 0.004327, 0.197055, 0.126476
3250, 0.000522, 0.001025, 0.000669417, 0.010961, 0.198123, 0.0662367, 0, 0.016254, 0.00135475, 0.00417, 0.212048, 0.132123
3260, 0.000522, 0.001074, 0.000744917, 0.010708, 0.195428, 0.0629668, 0, 0.015332, 0.001278, 0.004286, 0.1999, 0.127673
3270, 0.000523, 0.001263, 0.0007845, 0.010888, 0.196821, 0.0661842, 0, 0.023361, 0.00194725, 0.00427, 0.205425, 0.127273
3280, 0.000525, 0.001027, 0.000735833, 0.010899, 0.198378, 0.07305, 0, 0.023296, 0.00194167, 0.006357, 0.204267, 0.132667
3290, 0.000537, 0.001076, 0.000812583, 0.010975, 0.19718, 0.0721832, 0, 0.023334, 0.00194492, 0.004276, 0.206285, 0.12941
3310, 0.00052, 0.001026, 0.000725833, 0.010808, 0.190495, 0.0565808, 0, 0.023329, 0.00194475, 0.004146, 0.203299, 0.125699
3320, 0.000521, 0.001012, 0.00068075, 0.010918, 0.192909, 0.0562272, 0, 0.016469, 0.00137292, 0.00415, 0.204656, 0.128794
3330, 0.000525, 0.001098, 0.000781417, 0.010668, 0.190948, 0.0644412, 0, 0.01566, 0.00130558, 0.004325, 0.194785, 0.124959
3340, 0.000523, 0.001787, 0.000806583, 0.011029, 0.190379, 0.0619661, 0, 0.016415, 0.0013685, 0.004292, 0.190655, 0.124071
3350, 0.000525, 0.001029, 0.000680083, 0.010807, 0.19039, 0.0560708, 0, 0.015452, 0.00128792, 0.004283, 0.194582, 0.125774
3360, 0.000522, 0.001795, 0.00083275, 0.011016, 0.177093, 0.0555172, 0, 0.016354, 0.00136308, 0.003737, 0.174471, 0.114908
3370, 0.000526, 0.001075, 0.0007515, 0.010679, 0.196477, 0.0617136, 0, 0.015012, 0.00125117, 0.004444, 0.202708, 0.128243
3380, 0.000521, 0.001068, 0.000762333, 0.010606, 0.196776, 0.0623725, 0, 0.015531, 0.00129483, 0.004152, 0.20316, 0.129162
3390, 0.000521, 0.001092, 0.00073025, 0.010956, 0.18964, 0.0646621, 0, 0.015557, 0.00129692, 0.004173, 0.193903, 0.124049
3400, 0.000524, 0.0015, 0.000838333, 0.011129, 0.190239, 0.0624563, 0, 0.015915, 0.00132667, 0.004351, 0.194088, 0.12396
3410, 0.000526, 0.001809, 0.000873583, 0.011092, 0.198156, 0.0650986, 0, 0.015963, 0.00133075, 0.004144, 0.205598, 0.128831
3420, 0.000522, 0.001054, 0.000707917, 0.010601, 0.19465, 0.0639312, 0, 0.015328, 0.00127767, 0.003464, 0.203171, 0.127093
3430, 0.000517, 0.00069, 0.000571583, 0.188252, 0.519396, 0.296594, 0, 0.023745, 0.00197883, 1.08007, 1.46427, 1.32269
3440, 0.00084, 0.001505, 0.001027, 0.016707, 0.195643, 0.0769556, 0, 0.023288, 0.00194125, 0.004393, 0.216986, 0.129127
3450, 0.000833, 0.00103, 0.000900417, 0.01641, 0.197686, 0.0759003, 0, 0.015603, 0.00130067, 0.003979, 0.202125, 0.127368
3460, 0.000521, 0.001025, 0.00082025, 0.010949, 0.19697, 0.0753264, 0, 0.023397, 0.00194992, 0.004333, 0.204905, 0.12549
3470, 0.000535, 0.001644, 0.000915333, 0.011317, 0.196717, 0.0726647, 0, 0.023329, 0.00194467, 0.004239, 0.204104, 0.127888
3480, 0.000565, 0.001792, 0.000926167, 0.011705, 0.207561, 0.0643434, 0, 0.015965, 0.00133092, 0.004032, 0.199902, 0.135354
3490, 0.000527, 0.001042, 0.000760083, 0.010929, 0.190478, 0.0579652, 0, 0.01547, 0.00128967, 0.00414, 0.194887, 0.123652
3500, 0.00052, 0.001066, 0.00077125, 0.011123, 0.198668, 0.0638623, 0, 0.023307, 0.00194258, 0.004061, 0.204151, 0.127126
3510, 0.000518, 0.000995, 0.00069125, 0.011079, 0.198141, 0.062867, 0, 0.015941, 0.00132867, 0.00412, 0.209026, 0.130541
3520, 0.000522, 0.001633, 0.00078325, 0.011141, 0.195381, 0.0627905, 0, 0.015595, 0.00130017, 0.004143, 0.196438, 0.126443
3530, 0.00053, 0.001131, 0.0007475, 0.01095, 0.197588, 0.0679897, 0, 0.016815, 0.00140175, 0.004574, 0.208892, 0.129996
3540, 0.000525, 0.001065, 0.000787083, 0.010643, 0.189658, 0.0708042, 0, 0.016084, 0.00134075, 0.007539, 0.199546, 0.12749
3550, 0.000524, 0.001044, 0.000736917, 0.010738, 0.196104, 0.0570493, 0, 0.015921, 0.00132725, 0.004252, 0.204566, 0.127954
3560, 0.000524, 0.001061, 0.000738, 0.010965, 0.193926, 0.0624247, 0, 0.023393, 0.00194983, 0.004248, 0.195997, 0.126402
3570, 0.000521, 0.001031, 0.0007215, 0.010997, 0.196356, 0.0675642, 0, 0.016155, 0.00134642, 0.004388, 0.213633, 0.130243
3580, 0.000568, 0.001031, 0.00083125, 0.011127, 0.195519, 0.0705845, 0, 0.021223, 0.001769, 0.004221, 0.202463, 0.127075
3590, 0.000521, 0.001028, 0.00072475, 0.010946, 0.197263, 0.0685951, 0, 0.023381, 0.00194875, 0.004163, 0.201668, 0.130642
4210, 0.000526, 0.001016, 0.00069775, 0.011316, 0.196887, 0.0613241, 0, 0.016214, 0.00135167, 0.004337, 0.214627, 0.131183
4210, 0.000527, 0.001076, 0.00081025, 0.010971, 0.202095, 0.0686922, 0, 0.015558, 0.00129675, 0.004268, 0.210067, 0.131104
4220, 0.000528, 0.001053, 0.000784917, 0.010733, 0.191251, 0.0687985, 0, 0.016327, 0.001361, 0.00343, 0.196437, 0.123688
4220, 0.000523, 0.00107, 0.000748417, 0.010742, 0.188867, 0.0599452, 0, 0.015728, 0.00131133, 0.004044, 0.180734, 0.122563
4230, 0.00052, 0.001144, 0.000752083, 0.010989, 0.187957, 0.0583629, 0, 0.015751, 0.00131317, 0.00401, 0.180602, 0.12161
4230, 0.000518, 0.001095, 0.00078825, 0.010883, 0.19157, 0.0574187, 0, 0.015944, 0.00132917, 0.003405, 0.19922, 0.124617
4240, 0.000527, 0.001085, 0.000726667, 0.010842, 0.181014, 0.0562923, 0, 0.023367, 0.00194783, 0.004194, 0.190092, 0.117376
4240, 0.000585, 0.0018, 0.00082825, 0.011914, 0.195509, 0.0634027, 0, 0.015734, 0.00131167, 0.004347, 0.206776, 0.126151
4250, 0.000523, 0.001023, 0.000677667, 0.010711, 0.198783, 0.0614127, 0, 0.015924, 0.0013275, 0.004032, 0.197474, 0.129498
4250, 0.000524, 0.001021, 0.00067375, 0.01101, 0.198741, 0.0655485, 0, 0.015889, 0.0013245, 0.003702, 0.196342, 0.126579
4260, 0.000524, 0.001066, 0.000774083, 0.010706, 0.20525, 0.0585306, 0, 0.016049, 0.00133783, 0.004312, 0.212831, 0.13192
4260, 0.000567, 0.001061, 0.00075625, 0.011363, 0.198105, 0.0625293, 0, 0.016437, 0.00137, 0.004194, 0.205911, 0.130781
4270, 0.00052, 0.001065, 0.000774417, 0.011118, 0.189874, 0.0624726, 0, 0.023362, 0.00194733, 0.004362, 0.1977, 0.124169
4270, 0.00052, 0.000809, 0.000632083, 0.179476, 0.578854, 0.32299, 0, 0.023751, 0.00197933, 1.04177, 1.52195, 1.33999
4280, 0.000523, 0.001524, 0.000954, 0.012689, 0.19452, 0.0699636, 0, 0.023322, 0.00194408, 0.004361, 0.213534, 0.129329
4280, 0.00052, 0.001037, 0.000881667, 0.012946, 0.195589, 0.0755817, 0, 0.023999, 0.00200017, 0.004287, 0.205806, 0.1267
4290, 0.000526, 0.001038, 0.000862333, 0.012605, 0.195589, 0.0722582, 0, 0.02194, 0.00182883, 0.00434, 0.207361, 0.127976
4290, 0.000519, 0.00104, 0.000668583, 0.010952, 0.191457, 0.0606382, 0, 0.016093, 0.00134142, 0.004038, 0.201393, 0.127539
4300, 0.000537, 0.001056, 0.00076125, 0.011088, 0.19778, 0.0641038, 0, 0.015972, 0.00133125, 0.004067, 0.190296, 0.129218
4300, 0.000537, 0.001118, 0.000810667, 0.011172, 0.190906, 0.0624725, 0, 0.015901, 0.00132592, 0.004304, 0.193962, 0.123974
4310, 0.000524, 0.001048, 0.000792083, 0.010967, 0.193621, 0.0671723, 0, 0.015712, 0.00130992, 0.004431, 0.198394, 0.126024
4310, 0.00052, 0.001494, 0.00084525, 0.011099, 0.195568, 0.0645276, 0, 0.01924, 0.00160375, 0.004309, 0.198128, 0.12839
4320, 0.000521, 0.001794, 0.000809833, 0.01115, 0.195424, 0.0670439, 0, 0.015941, 0.00132883, 0.007667, 0.206804, 0.131752
4320, 0.000535, 0.001111, 0.00077525, 0.011205, 0.197875, 0.067999, 0, 0.016228, 0.00135275, 0.004506, 0.206063, 0.129897
4330, 0.000522, 0.001076, 0.000767917, 0.010975, 0.197329, 0.0648501, 0, 0.015691, 0.00130792, 0.004556, 0.203677, 0.130115
4330, 0.000522, 0.001037, 0.000712, 0.010981, 0.19569, 0.066647, 0, 0.017008, 0.00141792, 0.004338, 0.206737, 0.129723
4340, 0.000565, 0.001087, 0.000785833, 0.010951, 0.190153, 0.0660549, 0, 0.015975, 0.00133158, 0.006666, 0.19953, 0.126893
4340, 0.00052, 0.001504, 0.000847083, 0.01105, 0.199953, 0.0630158, 0, 0.016472, 0.00137317, 0.004278, 0.20296, 0.131142
4350, 0.000522, 0.001098, 0.000733417, 0.011279, 0.132965, 0.0525725, 0, 0.023383, 0.00194925, 0.00416, 0.140925, 0.0850982
4350, 0.000611, 0.001791, 0.000830417, 0.011024, 0.196663, 0.0685972, 0, 0.024042, 0.00200392, 0.007266, 0.210819, 0.13106
4360, 0.00052, 0.001057, 0.000745417, 0.01101, 0.191148, 0.0680558, 0, 0.015414, 0.00128475, 0.00722, 0.210882, 0.127964
4360, 0.000522, 0.001056, 0.000714917, 0.010966, 0.200415, 0.0730892, 0, 0.016067, 0.00133917, 0.00402, 0.20598, 0.131502
4370, 0.000529, 0.001084, 0.000762, 0.01081, 0.197097, 0.0671937, 0, 0.015896, 0.00132492, 0.004096, 0.202972, 0.129321
4370, 0.000525, 0.001119, 0.000752, 0.010948, 0.1893, 0.0659048, 0, 0.02404, 0.0020035, 0.004304, 0.199605, 0.122428
4380, 0.00052, 0.001058, 0.000665, 0.010964, 0.196013, 0.0638077, 0, 0.015722, 0.0013105, 0.004195, 0.213935, 0.129853
4380, 0.000529, 0.001081, 0.0007715, 0.010893, 0.199201, 0.0617866, 0, 0.016232, 0.00135308, 0.004203, 0.204192, 0.129849
4390, 0.000526, 0.001104, 0.000765917, 0.011084, 0.14294, 0.0530185, 0, 0.015674, 0.00130658, 0.003895, 0.149485, 0.0919247
4390, 0.000547, 0.000905, 0.000710083, 0.010813, 0.133141, 0.0510853, 0, 0.016401, 0.00136708, 0.003482, 0.134513, 0.0853623
4400, 0.000522, 0.001139, 0.0007635, 0.010815, 0.195356, 0.0579191, 0, 0.015449, 0.00128783, 0.004513, 0.20041, 0.127631
4400, 0.000523, 0.001048, 0.000711, 0.011, 0.19522, 0.0683243, 0, 0.024017, 0.00200183, 0.004423, 0.199513, 0.126741
4410, 0.000559, 0.001063, 0.000821917, 0.011192, 0.199258, 0.064835, 0, 0.015825, 0.00131917, 0.004185, 0.209318, 0.128842
4410, 0.000522, 0.001064, 0.00073525, 0.010888, 0.190054, 0.0561786, 0, 0.02408, 0.00200717, 0.004315, 0.197869, 0.122925
4420, 0.000523, 0.001044, 0.000711833, 0.010708, 0.199726, 0.0642896, 0, 0.015719, 0.00131033, 0.004279, 0.219379, 0.131473
4420, 0.000524, 0.001101, 0.000758, 0.010542, 0.195063, 0.0648173, 0, 0.016698, 0.001392, 0.003958, 0.195359, 0.127446
4430, 0.000523, 0.001067, 0.0007115, 0.011309, 0.198779, 0.0698684, 0, 0.016063, 0.00133892, 0.004446, 0.208172, 0.129818
4430, 0.000524, 0.001094, 0.0007835, 0.010938, 0.197797, 0.0733039, 0, 0.016383, 0.0013655, 0.004053, 0.200929, 0.129566
4440, 0.000547, 0.001049, 0.00084625, 0.010779, 0.193716, 0.0733965, 0, 0.015869, 0.00132258, 0.004349, 0.202977, 0.125786
4440, 0.000519, 0.00109, 0.0008165, 0.010851, 0.19184, 0.0705888, 0, 0.02373, 0.00197783, 0.007185, 0.198348, 0.126255
4450, 0.000523, 0.001638, 0.000800417, 0.011059, 0.197944, 0.0618264, 0, 0.015578, 0.00129892, 0.004584, 0.213831, 0.132931
4450, 0.000519, 0.001098, 0.000769083, 0.01103, 0.194588, 0.0720887, 0, 0.016493, 0.001375, 0.004084, 0.199963, 0.128038
4460, 0.000523, 0.00111, 0.0007385, 0.010678, 0.196414, 0.0668692, 0, 0.016019, 0.00133533, 0.004349, 0.204668, 0.129607
4460, 0.000524, 0.001088, 0.000728417, 0.011177, 0.202172, 0.0689024, 0, 0.016319, 0.0013605, 0.006728, 0.201557, 0.133374
4470, 0.000522, 0.001066, 0.000766917, 0.010725, 0.197972, 0.0724418, 0, 0.01618, 0.00134858, 0.003961, 0.198896, 0.129877
4470, 0.000527, 0.001069, 0.000744, 0.010881, 0.193095, 0.0621783, 0, 0.016031, 0.00133625, 0.004185, 0.202398, 0.1274
4480, 0.000522, 0.001094, 0.000745667, 0.010804, 0.192498, 0.0661826, 0, 0.015764, 0.00131408, 0.0043, 0.195821, 0.125895
4480, 0.00052, 0.00104, 0.00071175, 0.010868, 0.142673, 0.0526144, 0, 0.016573, 0.00138142, 0.00364, 0.149726, 0.092912
4490, 0.00052, 0.00109, 0.000693167, 0.010913, 0.196549, 0.0620379, 0, 0.015696, 0.00130833, 0.00435, 0.205906, 0.129426
4490, 0.000527, 0.001504, 0.000791917, 0.011093, 0.196107, 0.0622057, 0, 0.016757, 0.00139658, 0.004054, 0.202821, 0.127357
4500, 0.000521, 0.001129, 0.00071775, 0.010705, 0.199864, 0.0616889, 0, 0.015349, 0.00127958, 0.003564, 0.205564, 0.130812
4510, 0.000529, 0.001804, 0.00088675, 0.011019, 0.19504, 0.065576, 0, 0.016349, 0.00136292, 0.00442, 0.203411, 0.126309
4520, 0.000522, 0.001075, 0.000743667, 0.011064, 0.195738, 0.0695372, 0, 0.016023, 0.00133583, 0.004402, 0.198773, 0.12612
4530, 0.000518, 0.001093, 0.000733167, 0.01104, 0.190328, 0.0612265, 0, 0.016548, 0.0013795, 0.004053, 0.197303, 0.124223
4540, 0.000525, 0.001092, 0.000761583, 0.011195, 0.203239, 0.0665475, 0, 0.015831, 0.00131967, 0.004299, 0.211342, 0.132885
4550, 0.000524, 0.00109, 0.000749833, 0.010638, 0.191964, 0.0614284, 0, 0.016284, 0.00135742, 0.003668, 0.19915, 0.12503
4560, 0.000526, 0.001629, 0.000842667, 0.011014, 0.194757, 0.0609558, 0, 0.015728, 0.00131125, 0.003538, 0.198415, 0.126495
4570, 0.000521, 0.001785, 0.000788833, 0.011005, 0.195741, 0.0680486, 0, 0.016095, 0.00134142, 0.00436, 0.20384, 0.128721
4580, 0.000524, 0.001754, 0.000798333, 0.011366, 0.20008, 0.0726686, 0, 0.016003, 0.00133408, 0.004043, 0.201602, 0.132335
4590, 0.000525, 0.001125, 0.000799917, 0.010714, 0.192279, 0.063756, 0, 0.016834, 0.00140333, 0.004039, 0.185545, 0.127181
4600, 0.000521, 0.001038, 0.000726167, 0.010957, 0.190563, 0.0566728, 0, 0.015635, 0.00130342, 0.004229, 0.19347, 0.125374
4610, 0.000531, 0.0011, 0.000717583, 0.010813, 0.189812, 0.0569773, 0, 0.016033, 0.0013365, 0.004028, 0.197093, 0.124343
4620, 0.000525, 0.001152, 0.000807583, 0.010682, 0.138923, 0.0517915, 0, 0.016072, 0.00133967, 0.003755, 0.137591, 0.0905835
4630, 0.000531, 0.001145, 0.000836833, 0.011062, 0.196368, 0.0630773, 0, 0.024069, 0.00200625, 0.004023, 0.199158, 0.125905
4640, 0.000522, 0.001039, 0.000722167, 0.011037, 0.17046, 0.0548435, 0, 0.015031, 0.00125292, 0.003673, 0.182152, 0.112503
4650, 0.000568, 0.000887, 0.000672, 0.181963, 0.593396, 0.321725, 0, 0.023763, 0.00198042, 1.00806, 1.50046, 1.32587
4660, 0.000525, 0.001654, 0.000945667, 0.012466, 0.203845, 0.0765831, 0, 0.023349, 0.00194608, 0.004375, 0.226632, 0.136989
4670, 0.000524, 0.001065, 0.000893, 0.012656, 0.199677, 0.0767085, 0, 0.015725, 0.00131058, 0.004052, 0.205552, 0.128984
4680, 0.000525, 0.001075, 0.000827417, 0.010849, 0.199695, 0.0736117, 0, 0.016201, 0.00135042, 0.004036, 0.203174, 0.131106
4690, 0.000525, 0.00111, 0.000821667, 0.011212, 0.202882, 0.0749768, 0, 0.023368, 0.001948, 0.004327, 0.208008, 0.131733
4700, 0.000524, 0.001082, 0.000816833, 0.011029, 0.20019, 0.074587, 0, 0.015465, 0.00128933, 0.003917, 0.212082, 0.131311
4710, 0.000525, 0.001118, 0.000791417, 0.0111, 0.197501, 0.0748296, 0, 0.01586, 0.00132208, 0.004435, 0.20194, 0.127886
4720, 0.000523, 0.001121, 0.000797667, 0.010796, 0.191362, 0.0674021, 0, 0.015994, 0.00133333, 0.007207, 0.201826, 0.126779
4730, 0.000525, 0.001125, 0.000737, 0.011115, 0.196854, 0.0621722, 0, 0.016084, 0.00134075, 0.004495, 0.205328, 0.128917
4740, 0.000525, 0.001066, 0.00080375, 0.010936, 0.193792, 0.0677179, 0, 0.016288, 0.00135775, 0.003978, 0.194622, 0.126313
4750, 0.000565, 0.001068, 0.00077625, 0.01085, 0.183538, 0.0574268, 0, 0.015474, 0.00129, 0.003903, 0.187705, 0.119557
4760, 0.000525, 0.00111, 0.000732417, 0.011103, 0.194225, 0.0614044, 0, 0.016001, 0.00133375, 0.004309, 0.19832, 0.127059
4770, 0.000526, 0.001811, 0.000903083, 0.011291, 0.191328, 0.0636166, 0, 0.015868, 0.00132275, 0.004044, 0.193534, 0.123725
4780, 0.000522, 0.001713, 0.000875083, 0.011067, 0.160623, 0.0564481, 0, 0.023365, 0.00194733, 0.00331, 0.158223, 0.102124
4790, 0.000525, 0.000879, 0.000706083, 0.011685, 0.19948, 0.0595727, 0, 0.016221, 0.001352, 0.004536, 0.211773, 0.130712
4810, 0.000569, 0.001133, 0.000782, 0.010929, 0.195417, 0.0631534, 0, 0.015851, 0.00132125, 0.004217, 0.194643, 0.128005
4810, 0.000529, 0.001125, 0.0007975, 0.010914, 0.190986, 0.0566359, 0, 0.015913, 0.00132683, 0.004179, 0.195722, 0.125727
4820, 0.000522, 0.001878, 0.000807, 0.011185, 0.184808, 0.0582052, 0, 0.0163, 0.00135892, 0.003487, 0.189262, 0.120474
4820, 0.000524, 0.001117, 0.00082725, 0.01083, 0.154814, 0.0549859, 0, 0.023415, 0.00195167, 0.003846, 0.154636, 0.0991546
4830, 0.000525, 0.000882, 0.000741917, 0.010724, 0.134656, 0.0539635, 0, 0.023399, 0.00195025, 0.003852, 0.143105, 0.0874746
4830, 0.00052, 0.00085, 0.000739917, 0.010771, 0.138332, 0.0526518, 0, 0.023391, 0.00194958, 0.003744, 0.154297, 0.0904747
4840, 0.00052, 0.001066, 0.000718417, 0.010776, 0.197674, 0.062229, 0, 0.023403, 0.00195083, 0.004206, 0.205818, 0.131175
4840, 0.000524, 0.001096, 0.000732833, 0.010731, 0.196004, 0.0617781, 0, 0.01602, 0.00133542, 0.004362, 0.212109, 0.1308
4850, 0.000521, 0.001074, 0.00069575, 0.010695, 0.198843, 0.0621868, 0, 0.015758, 0.00131367, 0.004376, 0.202937, 0.129735
4850, 0.000525, 0.001798, 0.000849833, 0.010878, 0.197912, 0.0684593, 0, 0.016204, 0.00135108, 0.004054, 0.195309, 0.129095
4860, 0.000523, 0.001134, 0.000786917, 0.01105, 0.195828, 0.0636013, 0, 0.01666, 0.00138875, 0.004063, 0.197102, 0.127626
4860, 0.00053, 0.001101, 0.000793917, 0.010795, 0.196452, 0.0671901, 0, 0.016432, 0.00136975, 0.007174, 0.205981, 0.132256
4870, 0.000524, 0.001121, 0.000755833, 0.010973, 0.189545, 0.0617581, 0, 0.016545, 0.00137917, 0.004097, 0.194745, 0.124089
4870, 0.000523, 0.001786, 0.00083575, 0.011021, 0.189903, 0.0620169, 0, 0.015785, 0.00131583, 0.004143, 0.192596, 0.125204
4880, 0.000523, 0.001105, 0.000799083, 0.011057, 0.199538, 0.0697597, 0, 0.016422, 0.001369, 0.004366, 0.206888, 0.128567
4880, 0.000524, 0.000934, 0.000616583, 0.20254, 0.614676, 0.327287, 0, 0.023728, 0.0019775, 1.02538, 1.46828, 1.31673
4890, 0.000819, 0.001747, 0.0009785, 0.012757, 0.206075, 0.0758896, 0, 0.023326, 0.00194417, 0.004227, 0.22911, 0.137929
4890, 0.000565, 0.001678, 0.000947583, 0.01163, 0.194617, 0.0743812, 0, 0.017182, 0.00143242, 0.004597, 0.209033, 0.128771
4900, 0.000625, 0.001413, 0.000965667, 0.011745, 0.199128, 0.073102, 0, 0.016655, 0.00138842, 0.006242, 0.200642, 0.130025
4900, 0.000605, 0.001116, 0.000874083, 0.011837, 0.196389, 0.0759241, 0, 0.024032, 0.00200283, 0.006559, 0.202549, 0.127302
4910, 0.00052, 0.001404, 0.000868667, 0.011588, 0.198059, 0.067222, 0, 0.02334, 0.00194558, 0.004105, 0.212565, 0.129311
4910, 0.00056, 0.001186, 0.00083925, 0.011558, 0.192865, 0.0697089, 0, 0.016995, 0.00141658, 0.004037, 0.20344, 0.125398
4920, 0.000615, 0.001654, 0.000948417, 0.011954, 0.190318, 0.0649058, 0, 0.023359, 0.00194708, 0.004197, 0.189403, 0.121074
4920, 0.000565, 0.001664, 0.000924083, 0.012741, 0.196286, 0.0619163, 0, 0.024046, 0.00200417, 0.004229, 0.198391, 0.125944
4930, 0.000563, 0.0018, 0.000863917, 0.012584, 0.199488, 0.0677532, 0, 0.016487, 0.00137442, 0.004341, 0.210792, 0.129655
4930, 0.000593, 0.000894, 0.000727583, 0.011723, 0.133156, 0.0541034, 0, 0.017051, 0.00142117, 0.004248, 0.135049, 0.0840526
4940, 0.000547, 0.001065, 0.00076925, 0.011938, 0.198261, 0.0657737, 0, 0.020499, 0.00170858, 0.004339, 0.20492, 0.127932
4940, 0.000559, 0.001195, 0.000792, 0.011485, 0.202811, 0.0644635, 0, 0.017201, 0.00143392, 0.007588, 0.218392, 0.13443
